,candidate_id,name,state,party,office,candidate_status,district,election_year,incumbent_challenge_full,has_raised_funds,amount_raised,amount_spent,cash_on_hand_end_period,debts_owed_by_committee,coverage_end_date,is_election,federal_funds_flag
4210,H0TX13244,"HARVEY, ERWIN LEE SR",TX,REPUBLICAN,House,present-candidate,13,2020,Open seat,True,131485.22,131485.22,0.0,0.0,2020-07-29,True,False
4211,H0TX22260,"AALOORI, BANGAR REDDY",TX,REPUBLICAN,House,present-candidate,22,2020,Open seat,True,153726.4,150769.09,2957.31,0.0,2020-06-30,True,False
4212,S0MT00116,"BALLARD, JACK",MT,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,29955.0,29855.64,99.36,3000.0,2020-06-30,True,False
4213,H2GA12121,"ALLEN, RICHARD W",GA,REPUBLICAN,House,present-candidate,12,2020,Incumbent,True,843694.99,417665.72,506787.06,1125000.0,2020-06-30,True,False
4214,H0GA14030,"FULLER, CLAYTON",GA,REPUBLICAN,House,present-candidate,14,2020,Open seat,True,359129.42,345315.16,13814.26,231480.69,2020-06-30,True,False
4215,P00012187,"SMITH, DWIGHT STANFORD",US,NONE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,1382.6,0.0,0.0,2020-06-30,True,False
4216,H0NV04023,"PETERS, SAMUEL JAMES MR",NV,REPUBLICAN,House,present-candidate,04,2020,Challenger,True,312752.83,310214.38,2538.45,86937.32,2020-06-30,True,False
4217,S0NJ00233,"HAMM, LAWRENCE MR.",NJ,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,81647.96,86556.58,-4908.62,0.0,2020-06-30,True,False
4218,H0NY14338,"CABRERA, FERNANDO",NY,DEMOCRATE,House,present-candidate,14,2020,Challenger,True,71110.38,38331.15,32779.23,0.0,2020-03-31,True,False
4219,H2TX03126,"SESSIONS, PETE",TX,REPUBLICAN,House,present-candidate,17,2020,Open seat,True,871864.49,1143854.16,104679.6,140000.0,2020-06-30,True,False
4220,H8LA02161,"BATISTE, BELDEN",LA,INDEPENDENT,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
4221,H2CT02112,"COURTNEY, JOSEPH D",CT,DEMOCRATE,House,present-candidate,02,2020,Incumbent,True,684125.89,405671.07,1028896.06,0.0,2020-06-30,True,False
4222,H0CA10149,"GARAMENDI, JOHN",CA,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,793644.95,567380.02,950641.33,0.0,2020-06-30,True,False
4223,H0VA09055,"GRIFFITH, H MORGAN",VA,REPUBLICAN,House,present-candidate,09,2020,Incumbent,True,631757.46,295032.13,348471.06,0.0,2020-06-30,True,False
4224,H8MD02100,"PRETOT, JAKE",MD,DEMOCRATE,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,1996.0,0.0,2020-03-31,True,False
4225,H0AL02087,"ROBY, MARTHA",AL,REPUBLICAN,House,present-candidate,02,2020,Incumbent,True,216297.5,425907.81,132072.7,0.0,2020-06-30,True,False
4226,P00016196,"SANDAGE, NEIL",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
4227,H0TX17153,"HINDMAN, GEORGE W.",TX,REPUBLICAN,House,present-candidate,17,2020,Open seat,True,877767.41,877179.78,587.63,402000.0,2020-06-30,True,False
4228,H0NY01186,"GOROFF, NANCY",NY,DEMOCRATE,House,present-candidate,01,2020,Challenger,True,2682497.83,2358046.86,324450.97,1150000.0,2020-06-30,True,False
4229,P60007168,"SANDERS, BERNARD",US,DEMOCRATE,President,present-candidate,00,2020,Challenger,True,218368843.76,217430148.06,6394674.62,0.0,2020-07-31,True,False
4230,H8CO03192,"MITSCH BUSH, DIANE MS.",CO,DEMOCRATE,House,present-candidate,03,2020,Challenger,True,1122457.55,925308.26,201568.86,1000.0,2020-06-30,True,False
4231,H0OK05155,"GUILD, THOMAS EUGENE",OK,DEMOCRATE,House,present-candidate,05,2020,Challenger,True,12943.38,11777.62,1163.62,5075.0,2020-08-05,True,False
4232,H0OK05205,"BICE, STEPHANIE",OK,REPUBLICAN,House,present-candidate,05,2020,Challenger,True,1463350.87,1383444.17,79906.7,0.0,2020-08-05,True,False
4233,H6VT00160,"WELCH, PETER",VT,DEMOCRATE,House,present-candidate,00,2020,Incumbent,True,557999.63,547176.3,2136061.41,0.0,2020-07-22,True,False
4234,H8AK00140,"GALVIN, ALYSE",AK,INDEPENDENT,House,present-candidate,00,2020,Challenger,True,2266364.63,879708.28,1392901.44,5937.9,2020-07-29,True,False
4235,H0AZ07082,"BARNETT, JOSH",AZ,REPUBLICAN,House,present-candidate,07,2020,Challenger,True,11047.0,7395.5,3651.5,2650.0,2020-06-30,True,False
4236,H0GA01052,"SEIDMAN, BARBARA",GA,DEMOCRATE,House,present-candidate,01,2020,Challenger,True,60295.91,31496.41,13157.41,21000.0,2020-03-31,True,False
4237,S0GA00633,"SLOWINSKI, BRIAN RICHARD",GA,LIBERTARIAN PARTY,Senate,present-candidate,00,2020,Challenger,True,5220.0,5220.0,0.0,5220.0,2020-03-31,True,False
4238,H0TX34042,"GONZALEZ, REYNALDO DR JR",TX,REPUBLICAN,House,not-yet-a-candidate,34,2020,,True,13512.0,12947.36,13.21,0.0,2020-06-30,True,False
4239,H0CT03155,"STREICKER, MARGARET",CT,REPUBLICAN,House,present-candidate,03,2020,Challenger,True,648226.54,191783.0,456443.54,350000.0,2020-06-30,True,False
4240,P00015925,"WALTON, GREG",US,OTHER,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,2020-06-30,True,False
4241,H0KY02129,"CARTER, LEWIS",KY,OTHER,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
4242,S0KS00281,"PRUITT, BRYAN",KS,REPUBLICAN,Senate,present-candidate,00,2020,Open seat,True,7390.0,7225.46,164.54,0.0,2020-06-30,True,False
4243,H0MI14255,"PATRICK, ROBERT VANCE",MI,REPUBLICAN,House,present-candidate,14,2020,Challenger,True,20409.95,19075.88,509.99,0.0,2020-07-15,True,False
4244,H0MN05210,"MELTON-MEAUX, ANTONE",MN,DEMOCRATIC-FARMER-LABOR,House,present-candidate,05,2020,Challenger,True,4153879.76,3458707.67,695172.09,75000.0,2020-07-22,True,False
4245,S8MN00578,"SMITH, TINA",MN,DEMOCRATE,Senate,present-candidate,00,2020,Incumbent,True,10117668.3,4773036.33,5778414.57,0.0,2020-07-22,True,False
4246,H0TN01118,"HARSHBARGER, DIANA",TN,REPUBLICAN,House,present-candidate,01,2020,Open seat,True,1476447.0,1124449.75,351997.25,1311428.0,2020-07-17,True,False
4247,S0KS00315,"MARSHALL, ROGER W",KS,REPUBLICAN,Senate,present-candidate,00,2020,Open seat,True,2730632.28,2326381.39,1012536.75,35000.0,2020-07-15,True,False
4248,H0GA09246,"CLYDE, ANDREW",GA,REPUBLICAN,House,present-candidate,09,2020,Open seat,True,876980.24,834282.34,42697.9,658972.28,2020-07-22,True,False
4249,H6WI03099,"KIND, RONALD JAMES",WI,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,1600357.83,855019.7,3068650.66,0.0,2020-07-22,True,False
4250,H0MN07109,"COLLIS, NOEL",MN,REPUBLICAN,House,present-candidate,07,2020,Challenger,True,754590.51,504755.34,249835.17,695000.0,2020-07-22,True,False
4251,S0MA00232,"O'CONNOR, KEVIN J",MA,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,True,406951.1,281193.46,125757.64,122800.0,2020-08-12,True,False
4252,H0MA04192,"AUCHINCLOSS, JAKE",MA,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,1744216.99,1390299.74,353917.25,150000.0,2020-08-12,True,False
4253,H0FL15062,"LEVERTT, KEVIN MICHAEL",FL,INDEPENDENT,House,not-yet-a-candidate,15,2020,Open seat,False,0.0,0.0,0.0,0.0,2019-03-31,True,False
4254,H8MA03106,"TRAHAN, LORI",MA,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,1599204.75,1394758.47,273543.59,0.0,2020-08-12,True,False
4255,H0MA04267,"LINOS, NATALIA",MA,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,325194.87,199534.29,125660.58,35000.0,2020-08-12,True,False
4256,P00013524,"JORGENSEN, JO",US,LIBERTARIAN PARTY,President,present-candidate,00,2020,Challenger,True,1393031.16,904773.75,490507.29,0.0,2020-07-31,True,False
4257,H0TX31048,"WILLIAMS, MICHAEL HOWARD",TX,REPUBLICAN,House,present-candidate,31,2020,Challenger,True,55869.95,49218.46,584.06,5000.0,2020-06-30,True,False
4258,H8TN07076,"GREEN, MARK DR.",TN,REPUBLICAN,House,present-candidate,07,2020,Incumbent,True,920291.68,696932.04,239541.96,133000.0,2020-07-17,True,False
4259,H0MI08125,"SNYDER, NICOLETTE",MI,REPUBLICAN,House,not-yet-a-candidate,08,2020,Challenger,True,41146.7,30934.57,10212.13,12500.0,2020-07-19,True,False
4260,H0MI03308,"MEIJER, PETER MR.",MI,REPUBLICAN,House,present-candidate,03,2020,Challenger,True,1507967.55,1101188.73,406778.82,485355.58,2020-07-15,True,False
4261,S0IL00501,"HUBBARD, PEGGY",IL,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,True,198079.77,194562.51,3517.26,9069.34,2020-06-30,True,False
4262,H0NY17315,"MCARDLE SCHULMAN, MAUREEN B MRS",NY,REPUBLICAN,House,present-candidate,17,2020,Open seat,True,12236.74,13594.56,-1332.82,4444.52,2020-06-30,True,False
4263,H8SC04250,"TIMMONS, WILLIAM R IV",SC,REPUBLICAN,House,present-candidate,04,2020,Incumbent,True,1051090.47,989060.62,75169.42,597842.05,2020-06-30,True,False
4264,H0TN03254,"FLEISCHMANN, CHARLES J",TN,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,797983.46,308172.42,1699910.17,0.0,2020-07-17,True,False
4265,H2MD02160,"RUPPERSBERGER, C. A. DUTCH",MD,DEMOCRATE,House,present-candidate,02,2020,Incumbent,True,730850.32,781075.8,1068506.54,0.0,2020-06-30,True,False
4266,H0MA04234,"MATTHEW, NICK",MA,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,6283.0,4318.96,720.0,0.0,2020-06-30,True,False
4267,H0CT05200,"SULLIVAN, DAVID XAVIER",CT,REPUBLICAN,House,present-candidate,05,2020,Challenger,True,234859.9,126115.53,108744.37,25000.0,2020-06-30,True,False
4268,S0MT00132,"NEUMANN, CORA",MT,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,644229.48,494459.11,149770.37,0.0,2020-06-30,True,False
4269,H8TX03123,"TAYLOR, NICHOLAS V.",TX,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,1932272.3,1057154.98,1067666.49,568792.1,2020-06-30,True,False
4270,H0MN04171,"SANDBECK, DAVID ANDREW",MN,DEMOCRATIC-FARMER-LABOR,House,present-candidate,04,2020,Challenger,True,16181.0,15300.0,800.0,0.0,2020-06-30,True,False
4271,H0TX26147,"MROCHEK, JASON",TX,REPUBLICAN,House,present-candidate,26,2020,Challenger,True,36433.61,31879.66,4553.95,0.0,2020-06-30,True,False
4272,P00008946,"POWERS, CHRISTIN NOEL MS.",US,DEMOCRATE,President,present-candidate,00,2020,Challenger,True,212930.2,162706.2,65015.0,0.0,2020-06-30,True,False
4273,H0SC01394,"MACE, NANCY",SC,REPUBLICAN,House,present-candidate,01,2020,Challenger,True,1943983.88,1199312.98,744670.9,100.0,2020-06-30,True,False
4274,H0OR02184,"SMITH, JEFFERY G",OR,REPUBLICAN,House,present-candidate,02,2020,Open seat,True,30964.36,41966.01,-12001.65,12000.0,2020-05-27,True,False
4275,S0MT00181,"GIESE, SUSAN GOOD",MT,LIBERTARIAN PARTY,Senate,present-candidate,00,2020,Challenger,True,11752.29,11752.29,0.0,0.0,2020-06-02,True,False
4276,H0TX11222,"VIRDELL, WESLEY",TX,REPUBLICAN,House,present-candidate,11,2020,Open seat,True,27016.75,26085.39,1022.4,0.0,2020-06-09,True,False
4277,H4TX04039,"GOHMERT, LOUIS B. MR. JR.",TX,REPUBLICAN,House,present-candidate,01,2020,Incumbent,True,427024.03,425543.03,62669.42,0.0,2020-06-30,True,False
4278,H4CA35031,"TORRES, NORMA",CA,DEMOCRATE,House,present-candidate,35,2020,Incumbent,True,486652.24,371065.16,333112.14,2003.5,2020-06-30,True,False
4279,H6PA08277,"FITZPATRICK, BRIAN",PA,REPUBLICAN,House,present-candidate,01,2020,Incumbent,True,2748175.31,1036073.31,1828736.82,24750.0,2020-06-30,True,False
4280,H6NV04020,"LEE, SUSIE",NV,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,3229726.12,822235.12,2420184.62,0.0,2020-06-30,True,False
4281,H0AR02206,"ELLIOTT, JOYCE ANN SENATOR",AR,DEMOCRATE,House,present-candidate,02,2020,Challenger,True,1050501.58,331231.72,719269.86,10000.0,2020-06-30,True,False
4282,P00015230,"TANNIRU, JOSEPH KISHORE",US,SOCIALIST EQUALITY PARTY,President,present-candidate,00,2020,Challenger,True,19575.05,6128.05,13447.0,0.0,2020-06-30,True,False
4283,H0NM03110,"PLAME, VALERIE",NM,DEMOCRATE,House,present-candidate,03,2020,Open seat,True,2273938.23,2226010.97,47927.26,0.0,2020-06-30,True,False
4284,H0PA16034,"GNIBUS, KRISTY",PA,DEMOCRATE,House,present-candidate,16,2020,Challenger,True,199070.17,141165.29,57904.88,8055.38,2020-06-30,True,False
4285,H0MI03282,"COLVIN, NICK",MI,DEMOCRATE,House,present-candidate,03,2020,Challenger,True,361985.95,361257.26,728.69,0.0,2020-06-30,True,False
4286,H4NY04075,"RICE, KATHLEEN",NY,DEMOCRATE,House,present-candidate,04,2020,Incumbent,True,697717.09,704458.3,287255.68,0.0,2020-06-30,True,False
4287,H4NJ09095,"WILDES, MICHAEL",NJ,DEMOCRATE,House,present-candidate,09,2020,Challenger,True,48388.9,2932.87,829331.75,0.0,2020-06-30,True,False
4288,H0NE02169,"ASHFORD, ANN",NE,DEMOCRATE,House,present-candidate,02,2020,Challenger,True,503333.55,502619.51,714.04,239590.16,2020-06-30,True,False
4289,H2TX31044,"CARTER, JOHN R. REP.",TX,REPUBLICAN,House,present-candidate,31,2020,Incumbent,True,1573701.23,906020.92,922385.28,0.0,2020-06-30,True,False
4290,H0OH04101,"LARSEN, MIKE",OH,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,231258.06,231258.06,0.0,10000.0,2020-05-15,True,False
4291,H0PA07132,"SCHELLER, LISA",PA,REPUBLICAN,House,not-yet-a-candidate,07,2020,Challenger,True,1850885.03,1151364.21,699520.82,1201834.15,2020-06-30,True,False
4292,H4AR04048,"WESTERMAN, BRUCE",AR,REPUBLICAN,House,present-candidate,04,2020,Incumbent,True,988220.66,510687.13,1149143.08,0.0,2020-06-30,True,False
4293,H0UT01130,"WITT, KATIE",UT,REPUBLICAN,House,present-candidate,01,2020,Open seat,True,267395.59,260361.43,7034.16,90825.0,2020-06-30,True,False
4294,H8CA05035,"PELOSI, NANCY",CA,DEMOCRATE,House,present-candidate,12,2020,Incumbent,True,14445037.9,8974472.1,6475383.62,0.0,2020-06-30,True,False
4295,H0WI07051,"DUFFY, SEAN",WI,REPUBLICAN,House,present-candidate,07,2020,Incumbent,True,905486.82,857258.03,1835702.38,0.0,2020-06-30,True,False
4296,H6MD03292,"SARBANES, JOHN P. MR.",MD,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,531287.95,584708.9,1097062.74,0.0,2020-06-30,True,False
4297,H6IN03229,"BANKS, JAMES E HON.",IN,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,795518.78,543312.89,263714.56,26481.23,2020-06-30,True,False
4298,H0TX07196,"NOTEWARE, JAMES",TX,REPUBLICAN,House,present-candidate,07,2020,Challenger,True,87568.7,86029.41,1539.29,43146.0,2020-06-30,True,False
4299,H0NY12175,"ASHCRAFT, LAUREN",NY,DEMOCRATE,House,present-candidate,12,2020,Challenger,True,167690.27,147672.36,20017.91,500.0,2020-06-30,True,False
4300,H0NC03172,"MURPHY, GREGORY FRANCIS DR",NC,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,1451729.84,1313160.44,138569.4,22400.0,2020-06-30,True,False
4301,H8NY25105,"MORELLE, JOSEPH D",NY,DEMOCRATE,House,present-candidate,25,2020,Incumbent,True,1076345.19,818263.1,317317.51,0.0,2020-06-30,True,False
4302,H8CA34068,"NAPOLITANO, GRACE",CA,DEMOCRATE,House,present-candidate,32,2020,Incumbent,True,357774.44,189392.3,474332.83,2636.17,2020-06-30,True,False
4303,H0IA01174,"ARENHOLZ, ASHLEY HINSON",IA,REPUBLICAN,House,present-candidate,01,2020,Challenger,True,2728758.98,1123477.16,1605281.82,0.0,2020-06-30,True,False
4304,H0OH02139,"CASTLE, JAIME",OH,DEMOCRATE,House,present-candidate,02,2020,Challenger,True,124641.26,66263.03,58378.23,7331.79,2020-06-30,True,False
4305,H0GA06184,"RODDEN, NICOLE",GA,REPUBLICAN,House,present-candidate,06,2020,Challenger,True,186390.33,176820.11,9570.22,129589.7,2020-06-30,True,False
4306,H0TX32053,"PENNIE, DEMETRICK TRE DR.",TX,REPUBLICAN,House,present-candidate,30,2020,Challenger,True,36511.72,26894.88,9616.84,10767.17,2020-06-30,True,False
4307,H8GA06286,"HANDEL, KAREN CHRISTINE",GA,REPUBLICAN,House,present-candidate,06,2020,Challenger,True,1932543.18,790062.51,1230170.07,0.0,2020-06-30,True,False
4308,H2IA05072,"KING, STEVE MR.",IA,REPUBLICAN,House,present-candidate,04,2020,Incumbent,True,391256.74,392158.33,25318.91,0.0,2020-06-30,True,False
4309,H0KY04133,"MCMURTRY, TODD",KY,REPUBLICAN,House,present-candidate,04,2020,Challenger,True,352913.57,349321.68,3591.89,135000.0,2020-06-30,True,False
4310,H2TX30079,"CARAWAY, BARBARA LEN MALLORY",TX,DEMOCRATE,House,present-candidate,30,2020,Challenger,True,9744.0,9748.76,26.84,27760.0,2020-06-30,True,False
4311,H0SC03077,"DUNCAN, JEFFREY D MR.",SC,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,1029924.03,915003.11,359557.71,0.0,2020-06-30,True,False
4312,H0TX32087,"COLLINS, GENEVIEVE D",TX,REPUBLICAN,House,present-candidate,32,2020,Challenger,True,2652769.99,1521765.66,1131004.33,485000.0,2020-06-30,True,False
4313,H0WV01072,"MCKINLEY, DAVID B. MR.",WV,REPUBLICAN,House,present-candidate,01,2020,Incumbent,True,747051.75,506380.0,627136.89,315000.0,2020-06-30,True,False
4314,H8NY23183,"MITRANO, TRACY",NY,DEMOCRATE,House,present-candidate,23,2020,Challenger,True,787341.73,465253.93,341470.07,12473.4,2020-06-30,True,False
4315,H0NY09114,"DEUTSCH, CHAIM",NY,DEMOCRATE,House,present-candidate,09,2020,Challenger,True,224591.23,179940.29,44650.94,0.0,2020-06-30,True,False
4316,H8IL14083,"OBERWEIS, JIM",IL,REPUBLICAN,House,present-candidate,14,2020,Challenger,True,1940848.59,1566139.82,374708.77,627712.29,2020-06-30,True,False
4317,S0CO00419,"LEITZEL, DUSTIN JOHN",CO,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,5603.0,5653.13,0.0,464.31,2020-06-25,True,False
4318,H0VA02167,"BAAN, ANDY",VA,REPUBLICAN,House,present-candidate,02,2020,Challenger,True,25450.0,6569.64,18880.36,15000.0,2020-06-30,True,False
4319,H6IL18088,"LAHOOD, DARIN MCKAY",IL,REPUBLICAN,House,present-candidate,18,2020,Incumbent,True,2323956.76,1159230.93,2756311.23,0.0,2020-06-30,True,False
4320,S0KY00388,"ROTHMULLER, ERIC",KY,DEMOCRATE,Senate,not-yet-a-candidate,00,2020,Challenger,True,2985.51,2238.23,747.28,0.0,2020-06-30,True,False
4321,S8MS00261,"HYDE-SMITH, CINDY",MS,REPUBLICAN,Senate,present-candidate,00,2020,Incumbent,True,2114341.98,960873.15,1207382.89,60000.0,2020-06-30,True,False
4322,H8NH02283,"BLANKENBEKER, LYNNE",NH,REPUBLICAN,House,present-candidate,02,2020,Challenger,True,100065.86,76998.69,23612.6,0.0,2020-06-30,True,False
4323,H0PA14138,"MARX, WILLIAM A MR. III",PA,DEMOCRATE,House,present-candidate,14,2020,Challenger,True,26633.23,6406.95,20226.28,0.0,2020-06-30,True,False
4324,H0TX05125,"HALE, KEVIN A",TX,LIBERTARIAN PARTY,House,present-candidate,05,2020,Challenger,True,6727.03,6508.07,263.96,1614.86,2020-06-30,True,False
4325,H0GA11044,"NUCKOLLS, HADEN ASHER",GA,DEMOCRATE,House,not-yet-a-candidate,11,2020,Challenger,True,3043.42,0.0,3043.42,0.0,2020-06-30,True,False
4326,P20004347,"ELY, BOB (ROBERT MOULTON-ELY)",US,DEMOCRATE,President,present-candidate,00,2020,Challenger,True,57026.37,56235.29,791.08,52000.0,2020-06-30,True,False
4327,H0OH18077,"GIBBS, ROBERT",OH,REPUBLICAN,House,present-candidate,07,2020,Incumbent,True,579046.73,139848.47,592811.99,10000.0,2020-06-30,True,False
4328,H2TX14123,"HARRIS HOSS, FELICIA",TX,REPUBLICAN,House,present-candidate,22,2020,Open seat,True,232546.86,67607.92,164938.94,410770.09,2020-06-30,True,False
4329,H0UT03193,"THORPE, DEVIN D",UT,DEMOCRATE,House,present-candidate,03,2020,Challenger,True,99541.04,75844.94,23696.1,0.0,2020-06-30,True,False
4330,H2OH03125,"BEATTY, JOYCE",OH,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,1959574.08,2410074.93,818741.8,2500.0,2020-06-30,True,False
4331,H6DE00206,"BLUNT ROCHESTER, LISA",DE,DEMOCRATE,House,present-candidate,00,2020,Incumbent,True,1065323.25,860161.2,450344.13,310600.0,2020-06-30,True,False
4332,H0AL02152,"KING, TROY",AL,REPUBLICAN,House,present-candidate,02,2020,Open seat,True,283113.4,280085.19,3028.21,46928.1,2020-06-30,True,False
4333,H0PA01333,"HURWITZ, SKYLAR",PA,DEMOCRATE,House,present-candidate,01,2020,Challenger,True,19926.04,19498.97,427.07,0.0,2020-06-30,True,False
4334,H0FL19171,"O'CONNELL, FORD",FL,REPUBLICAN,House,present-candidate,19,2020,Open seat,True,377171.0,349429.72,27741.28,0.0,2020-06-30,True,False
4335,H8PA13125,"JOYCE, JOHN",PA,REPUBLICAN,House,present-candidate,13,2020,Incumbent,True,742613.83,293766.87,509189.23,296000.0,2020-06-30,True,False
4336,H0UT03219,"ANDERSON, JARED LYLE",UT,DEMOCRATE,House,not-yet-a-candidate,03,2020,Challenger,True,1652.0,431.36,711.46,0.0,2020-06-30,True,False
4337,H2CA33048,"ROYBAL-ALLARD, LUCILLE",CA,DEMOCRATE,House,present-candidate,40,2020,Incumbent,True,582399.91,518173.1,104357.95,0.0,2020-06-30,True,False
4338,H0IL06060,"IVES, JEANNE",IL,REPUBLICAN,House,present-candidate,06,2020,Challenger,True,1623598.12,1120960.0,502638.12,0.0,2020-06-30,True,False
4339,S0NC00202,"CUNNINGHAM, CAL",NC,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,15119926.6,8502743.57,6617183.03,0.0,2020-06-30,True,False
4340,H2OH02085,"WENSTRUP, BRAD DR.",OH,REPUBLICAN,House,present-candidate,02,2020,Incumbent,True,1219999.04,678197.34,965772.34,0.0,2020-06-30,True,False
4341,H0TX03120,"SEIKALY, HELANE LULU SAWSAN",TX,DEMOCRATE,House,present-candidate,03,2020,Challenger,True,409531.94,370312.2,39219.74,3000.0,2020-06-30,True,False
4342,H2SC02042,"CLYBURN, JAMES E.",SC,DEMOCRATE,House,present-candidate,06,2020,Incumbent,True,2309661.95,1796542.55,1418797.99,2500.0,2020-06-30,True,False
4343,H8OR05107,"SCHRADER, KURT",OR,DEMOCRATE,House,present-candidate,05,2020,Incumbent,True,1457419.3,1289286.7,2588013.11,0.0,2020-06-30,True,False
4344,H8OH15076,"STIVERS, STEVE MR.",OH,REPUBLICAN,House,present-candidate,15,2020,Incumbent,True,2204772.77,887933.77,1727003.07,0.0,2020-06-30,True,False
4345,H4NC06052,"WALKER, BRADLEY MARK MR.",NC,REPUBLICAN,House,present-candidate,06,2020,Incumbent,True,522760.47,677792.23,578784.17,0.0,2020-06-30,True,False
4346,H0NJ05208,"KREIBICH, ARATI",NJ,DEMOCRATE,House,present-candidate,05,2020,Challenger,True,570895.86,471869.12,99026.74,26000.0,2020-06-30,True,False
4347,S0GA00542,"WINFIELD, RICHARD DIEN",GA,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,31833.95,13528.4,18305.55,78.65,2020-06-30,True,False
4348,H2PA04135,"PERRY, SCOTT",PA,REPUBLICAN,House,present-candidate,10,2020,Incumbent,True,1893466.89,956276.11,991236.49,87792.27,2020-06-30,True,False
4349,S0CO00518,"WALSH, JOHN",CO,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,886506.41,756602.99,129903.42,0.0,2020-06-30,True,False
4350,S0TX00381,"GARCIA, ANNE",TX,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,82008.43,82008.43,0.0,0.0,2020-05-05,True,False
